Frame index, Frame time (ms), DLSS-G Frame Duration (ms), CPU memory (MB), GPU memory (MB)
623, 8.09, 8.09, 0.00, 0.00
624, 8.45, 8.45, 0.00, 0.00
625, 8.45, 8.45, 0.00, 0.00
626, 7.98, 7.98, 0.00, 0.00
627, 8.54, 8.54, 0.00, 0.00
628, 7.94, 7.94, 0.00, 0.00
629, 8.29, 8.29, 0.00, 0.00
630, 8.52, 8.52, 0.00, 0.00
631, 8.27, 8.27, 0.00, 0.00
632, 8.47, 8.47, 0.00, 0.00
633, 8.50, 8.50, 0.00, 0.00
634, 7.96, 7.96, 0.00, 0.00
635, 8.00, 8.00, 0.00, 0.00
636, 8.23, 8.23, 0.00, 0.00
637, 8.70, 8.70, 0.00, 0.00
638, 8.09, 8.09, 0.00, 0.00
639, 8.57, 8.57, 0.00, 0.00
640, 8.83, 8.83, 0.00, 0.00
641, 8.00, 8.00, 0.00, 0.00
642, 8.42, 8.42, 0.00, 0.00
643, 8.00, 8.00, 0.00, 0.00
644, 8.25, 8.25, 0.00, 0.00
645, 8.13, 8.13, 0.00, 0.00
646, 8.26, 8.26, 0.00, 0.00
647, 7.60, 7.60, 0.00, 0.00
648, 8.20, 8.20, 0.00, 0.00
649, 8.58, 8.58, 0.00, 0.00
650, 7.95, 7.95, 0.00, 0.00
651, 8.44, 8.44, 0.00, 0.00
652, 8.23, 8.23, 0.00, 0.00
653, 8.46, 8.46, 0.00, 0.00
654, 8.55, 8.55, 0.00, 0.00
655, 8.57, 8.57, 0.00, 0.00
656, 7.81, 7.81, 0.00, 0.00
657, 8.24, 8.24, 0.00, 0.00
658, 7.95, 7.95, 0.00, 0.00
659, 7.89, 7.89, 0.00, 0.00
660, 8.56, 8.56, 0.00, 0.00
661, 8.21, 8.21, 0.00, 0.00
662, 7.64, 7.64, 0.00, 0.00
663, 8.57, 8.57, 0.00, 0.00
664, 7.85, 7.85, 0.00, 0.00
665, 8.66, 8.66, 0.00, 0.00
666, 7.95, 7.95, 0.00, 0.00
667, 8.49, 8.49, 0.00, 0.00
668, 7.93, 7.93, 0.00, 0.00
669, 8.50, 8.50, 0.00, 0.00
670, 7.93, 7.93, 0.00, 0.00
671, 8.30, 8.30, 0.00, 0.00
672, 8.77, 8.77, 0.00, 0.00
673, 8.18, 8.18, 0.00, 0.00
674, 7.97, 7.97, 0.00, 0.00
675, 8.50, 8.50, 0.00, 0.00
676, 7.89, 7.89, 0.00, 0.00
677, 8.59, 8.59, 0.00, 0.00
678, 8.39, 8.39, 0.00, 0.00
679, 8.02, 8.02, 0.00, 0.00
680, 8.63, 8.63, 0.00, 0.00
681, 8.63, 8.63, 0.00, 0.00
682, 8.30, 8.30, 0.00, 0.00
683, 7.45, 7.45, 0.00, 0.00
684, 9.03, 9.03, 0.00, 0.00
685, 8.03, 8.03, 0.00, 0.00
686, 8.42, 8.42, 0.00, 0.00
687, 8.33, 8.33, 0.00, 0.00
688, 8.33, 8.33, 0.00, 0.00
689, 8.40, 8.40, 0.00, 0.00
690, 8.42, 8.42, 0.00, 0.00
691, 8.62, 8.62, 0.00, 0.00
692, 7.88, 7.88, 0.00, 0.00
693, 8.58, 8.58, 0.00, 0.00
694, 8.44, 8.44, 0.00, 0.00
695, 8.46, 8.46, 0.00, 0.00
696, 8.61, 8.61, 0.00, 0.00
697, 8.20, 8.20, 0.00, 0.00
698, 8.36, 8.36, 0.00, 0.00
699, 8.59, 8.59, 0.00, 0.00
700, 8.17, 8.17, 0.00, 0.00
701, 8.74, 8.74, 0.00, 0.00
702, 8.28, 8.28, 0.00, 0.00
703, 8.69, 8.69, 0.00, 0.00
704, 8.66, 8.66, 0.00, 0.00
705, 8.21, 8.21, 0.00, 0.00
706, 9.06, 9.06, 0.00, 0.00
707, 8.53, 8.53, 0.00, 0.00
708, 8.59, 8.59, 0.00, 0.00
709, 8.47, 8.47, 0.00, 0.00
710, 8.81, 8.81, 0.00, 0.00
711, 8.42, 8.42, 0.00, 0.00
712, 8.66, 8.66, 0.00, 0.00
713, 8.92, 8.92, 0.00, 0.00
714, 8.42, 8.42, 0.00, 0.00
715, 8.93, 8.93, 0.00, 0.00
716, 8.49, 8.49, 0.00, 0.00
717, 8.85, 8.85, 0.00, 0.00
718, 8.28, 8.28, 0.00, 0.00
719, 8.82, 8.82, 0.00, 0.00
720, 8.42, 8.42, 0.00, 0.00
721, 8.76, 8.76, 0.00, 0.00
722, 8.66, 8.66, 0.00, 0.00
723, 8.67, 8.67, 0.00, 0.00
724, 8.97, 8.97, 0.00, 0.00
725, 8.23, 8.23, 0.00, 0.00
726, 8.99, 8.99, 0.00, 0.00
727, 8.52, 8.52, 0.00, 0.00
728, 8.90, 8.90, 0.00, 0.00
729, 8.45, 8.45, 0.00, 0.00
730, 8.75, 8.75, 0.00, 0.00
731, 8.55, 8.55, 0.00, 0.00
732, 9.00, 9.00, 0.00, 0.00
733, 8.86, 8.86, 0.00, 0.00
734, 8.07, 8.07, 0.00, 0.00
735, 8.86, 8.86, 0.00, 0.00
736, 8.83, 8.83, 0.00, 0.00
737, 8.86, 8.86, 0.00, 0.00
738, 8.39, 8.39, 0.00, 0.00
739, 9.20, 9.20, 0.00, 0.00
740, 8.68, 8.68, 0.00, 0.00
741, 8.96, 8.96, 0.00, 0.00
742, 8.93, 8.93, 0.00, 0.00
743, 8.65, 8.65, 0.00, 0.00
744, 9.19, 9.19, 0.00, 0.00
745, 8.57, 8.57, 0.00, 0.00
746, 8.69, 8.69, 0.00, 0.00
747, 8.77, 8.77, 0.00, 0.00
748, 9.07, 9.07, 0.00, 0.00
749, 8.20, 8.20, 0.00, 0.00
750, 9.19, 9.19, 0.00, 0.00
751, 8.56, 8.56, 0.00, 0.00
752, 9.10, 9.10, 0.00, 0.00
753, 8.62, 8.62, 0.00, 0.00
754, 8.80, 8.80, 0.00, 0.00
755, 9.19, 9.19, 0.00, 0.00
756, 8.44, 8.44, 0.00, 0.00
757, 9.16, 9.16, 0.00, 0.00
758, 8.56, 8.56, 0.00, 0.00
759, 8.85, 8.85, 0.00, 0.00
760, 8.61, 8.61, 0.00, 0.00
761, 9.17, 9.17, 0.00, 0.00
762, 8.22, 8.22, 0.00, 0.00
763, 8.33, 8.33, 0.00, 0.00
764, 8.88, 8.88, 0.00, 0.00
765, 8.30, 8.30, 0.00, 0.00
766, 8.68, 8.68, 0.00, 0.00
767, 8.53, 8.53, 0.00, 0.00
768, 8.70, 8.70, 0.00, 0.00
769, 8.48, 8.48, 0.00, 0.00
770, 8.64, 8.64, 0.00, 0.00
771, 8.51, 8.51, 0.00, 0.00
772, 8.25, 8.25, 0.00, 0.00
773, 8.75, 8.75, 0.00, 0.00
774, 8.54, 8.54, 0.00, 0.00
775, 9.07, 9.07, 0.00, 0.00
776, 8.53, 8.53, 0.00, 0.00
777, 9.04, 9.04, 0.00, 0.00
778, 8.34, 8.34, 0.00, 0.00
779, 8.72, 8.72, 0.00, 0.00
780, 8.62, 8.62, 0.00, 0.00
781, 8.94, 8.94, 0.00, 0.00
782, 8.67, 8.67, 0.00, 0.00
783, 8.48, 8.48, 0.00, 0.00
784, 9.05, 9.05, 0.00, 0.00
785, 8.61, 8.61, 0.00, 0.00
786, 8.20, 8.20, 0.00, 0.00
787, 9.18, 9.18, 0.00, 0.00
788, 8.51, 8.51, 0.00, 0.00
789, 8.68, 8.68, 0.00, 0.00
790, 9.29, 9.29, 0.00, 0.00
791, 8.42, 8.42, 0.00, 0.00
792, 9.25, 9.25, 0.00, 0.00
793, 8.61, 8.61, 0.00, 0.00
794, 9.06, 9.06, 0.00, 0.00
795, 9.23, 9.23, 0.00, 0.00
796, 8.51, 8.51, 0.00, 0.00
797, 8.69, 8.69, 0.00, 0.00
798, 8.59, 8.59, 0.00, 0.00
799, 8.24, 8.24, 0.00, 0.00
800, 9.07, 9.07, 0.00, 0.00
801, 8.44, 8.44, 0.00, 0.00
802, 9.45, 9.45, 0.00, 0.00
803, 8.55, 8.55, 0.00, 0.00
804, 8.42, 8.42, 0.00, 0.00
805, 8.41, 8.41, 0.00, 0.00
806, 8.48, 8.48, 0.00, 0.00
807, 8.59, 8.59, 0.00, 0.00
808, 8.25, 8.25, 0.00, 0.00
809, 9.24, 9.24, 0.00, 0.00
810, 8.27, 8.27, 0.00, 0.00
811, 8.84, 8.84, 0.00, 0.00
812, 8.62, 8.62, 0.00, 0.00
813, 9.05, 9.05, 0.00, 0.00
814, 8.68, 8.68, 0.00, 0.00
815, 8.90, 8.90, 0.00, 0.00
816, 8.53, 8.53, 0.00, 0.00
817, 9.33, 9.33, 0.00, 0.00
818, 8.35, 8.35, 0.00, 0.00
819, 8.64, 8.64, 0.00, 0.00
820, 8.51, 8.51, 0.00, 0.00
821, 9.03, 9.03, 0.00, 0.00
822, 8.59, 8.59, 0.00, 0.00
823, 8.78, 8.78, 0.00, 0.00
824, 8.99, 8.99, 0.00, 0.00
825, 8.55, 8.55, 0.00, 0.00
826, 8.70, 8.70, 0.00, 0.00
827, 8.96, 8.96, 0.00, 0.00
828, 8.36, 8.36, 0.00, 0.00
829, 9.27, 9.27, 0.00, 0.00
830, 8.33, 8.33, 0.00, 0.00
831, 9.06, 9.06, 0.00, 0.00
832, 8.28, 8.28, 0.00, 0.00
833, 8.80, 8.80, 0.00, 0.00
834, 8.73, 8.73, 0.00, 0.00
835, 8.99, 8.99, 0.00, 0.00
836, 8.41, 8.41, 0.00, 0.00
837, 8.51, 8.51, 0.00, 0.00
838, 9.85, 9.85, 0.00, 0.00
839, 8.06, 8.06, 0.00, 0.00
840, 8.26, 8.26, 0.00, 0.00
841, 8.35, 8.35, 0.00, 0.00
842, 8.88, 8.88, 0.00, 0.00
843, 8.52, 8.52, 0.00, 0.00
844, 9.45, 9.45, 0.00, 0.00
845, 8.42, 8.42, 0.00, 0.00
846, 8.53, 8.53, 0.00, 0.00
847, 8.18, 8.18, 0.00, 0.00
848, 9.13, 9.13, 0.00, 0.00
849, 8.34, 8.34, 0.00, 0.00
850, 8.62, 8.62, 0.00, 0.00
851, 9.01, 9.01, 0.00, 0.00
852, 8.65, 8.65, 0.00, 0.00
853, 8.69, 8.69, 0.00, 0.00
854, 8.39, 8.39, 0.00, 0.00
855, 9.04, 9.04, 0.00, 0.00
856, 8.82, 8.82, 0.00, 0.00
857, 8.81, 8.81, 0.00, 0.00
858, 8.91, 8.91, 0.00, 0.00
859, 8.15, 8.15, 0.00, 0.00
860, 8.95, 8.95, 0.00, 0.00
861, 8.56, 8.56, 0.00, 0.00
862, 8.57, 8.57, 0.00, 0.00
863, 8.97, 8.97, 0.00, 0.00
864, 8.66, 8.66, 0.00, 0.00
865, 8.69, 8.69, 0.00, 0.00
866, 8.82, 8.82, 0.00, 0.00
867, 8.44, 8.44, 0.00, 0.00
868, 8.64, 8.64, 0.00, 0.00
869, 8.84, 8.84, 0.00, 0.00
870, 8.47, 8.47, 0.00, 0.00
871, 8.99, 8.99, 0.00, 0.00
872, 8.41, 8.41, 0.00, 0.00
873, 8.76, 8.76, 0.00, 0.00
874, 8.75, 8.75, 0.00, 0.00
875, 8.41, 8.41, 0.00, 0.00
876, 8.75, 8.75, 0.00, 0.00
877, 8.70, 8.70, 0.00, 0.00
878, 8.83, 8.83, 0.00, 0.00
879, 8.72, 8.72, 0.00, 0.00
880, 8.52, 8.52, 0.00, 0.00
881, 8.79, 8.79, 0.00, 0.00
882, 8.86, 8.86, 0.00, 0.00
883, 8.76, 8.76, 0.00, 0.00
884, 8.96, 8.96, 0.00, 0.00
885, 8.61, 8.61, 0.00, 0.00
886, 8.79, 8.79, 0.00, 0.00
887, 8.44, 8.44, 0.00, 0.00
888, 8.57, 8.57, 0.00, 0.00
889, 8.86, 8.86, 0.00, 0.00
890, 8.43, 8.43, 0.00, 0.00
891, 8.90, 8.90, 0.00, 0.00
892, 8.61, 8.61, 0.00, 0.00
893, 9.00, 9.00, 0.00, 0.00
894, 8.30, 8.30, 0.00, 0.00
895, 8.76, 8.76, 0.00, 0.00
896, 9.07, 9.07, 0.00, 0.00
897, 8.32, 8.32, 0.00, 0.00
898, 8.69, 8.69, 0.00, 0.00
899, 8.41, 8.41, 0.00, 0.00
900, 8.76, 8.76, 0.00, 0.00
901, 8.97, 8.97, 0.00, 0.00
902, 8.32, 8.32, 0.00, 0.00
903, 9.00, 9.00, 0.00, 0.00
904, 8.30, 8.30, 0.00, 0.00
905, 8.86, 8.86, 0.00, 0.00
906, 8.96, 8.96, 0.00, 0.00
907, 8.09, 8.09, 0.00, 0.00
908, 8.92, 8.92, 0.00, 0.00
909, 8.14, 8.14, 0.00, 0.00
910, 8.53, 8.53, 0.00, 0.00
911, 8.72, 8.72, 0.00, 0.00
912, 8.52, 8.52, 0.00, 0.00
913, 8.72, 8.72, 0.00, 0.00
914, 8.35, 8.35, 0.00, 0.00
915, 8.70, 8.70, 0.00, 0.00
916, 8.22, 8.22, 0.00, 0.00
917, 8.62, 8.62, 0.00, 0.00
918, 8.55, 8.55, 0.00, 0.00
919, 8.48, 8.48, 0.00, 0.00
920, 8.18, 8.18, 0.00, 0.00
921, 8.60, 8.60, 0.00, 0.00
922, 8.26, 8.26, 0.00, 0.00
923, 8.62, 8.62, 0.00, 0.00
924, 8.83, 8.83, 0.00, 0.00
925, 8.17, 8.17, 0.00, 0.00
926, 8.62, 8.62, 0.00, 0.00
927, 8.46, 8.46, 0.00, 0.00
928, 8.78, 8.78, 0.00, 0.00
929, 8.91, 8.91, 0.00, 0.00
930, 8.78, 8.78, 0.00, 0.00
931, 8.52, 8.52, 0.00, 0.00
932, 9.11, 9.11, 0.00, 0.00
933, 7.32, 7.32, 0.00, 0.00
934, 7.78, 7.78, 0.00, 0.00
935, 8.63, 8.63, 0.00, 0.00
936, 7.98, 7.98, 0.00, 0.00
937, 8.44, 8.44, 0.00, 0.00
938, 7.98, 7.98, 0.00, 0.00
939, 8.49, 8.49, 0.00, 0.00
940, 7.98, 7.98, 0.00, 0.00
941, 8.40, 8.40, 0.00, 0.00
942, 8.51, 8.51, 0.00, 0.00
943, 8.13, 8.13, 0.00, 0.00
944, 8.57, 8.57, 0.00, 0.00
945, 8.95, 8.95, 0.00, 0.00
946, 8.79, 8.79, 0.00, 0.00
947, 8.91, 8.91, 0.00, 0.00
948, 8.46, 8.46, 0.00, 0.00
949, 8.20, 8.20, 0.00, 0.00
950, 8.78, 8.78, 0.00, 0.00
951, 7.84, 7.84, 0.00, 0.00
952, 8.51, 8.51, 0.00, 0.00
953, 8.51, 8.51, 0.00, 0.00
954, 10.01, 10.01, 0.00, 0.00
955, 8.07, 8.07, 0.00, 0.00
956, 7.95, 7.95, 0.00, 0.00
957, 7.44, 7.44, 0.00, 0.00
958, 7.47, 7.47, 0.00, 0.00
959, 7.66, 7.66, 0.00, 0.00
960, 7.79, 7.79, 0.00, 0.00
961, 9.15, 9.15, 0.00, 0.00
962, 7.68, 7.68, 0.00, 0.00
963, 7.80, 7.80, 0.00, 0.00
964, 7.92, 7.92, 0.00, 0.00
965, 7.97, 7.97, 0.00, 0.00
966, 7.52, 7.52, 0.00, 0.00
967, 8.04, 8.04, 0.00, 0.00
968, 8.32, 8.32, 0.00, 0.00
969, 8.35, 8.35, 0.00, 0.00
970, 7.44, 7.44, 0.00, 0.00
971, 8.53, 8.53, 0.00, 0.00
972, 7.90, 7.90, 0.00, 0.00
973, 7.99, 7.99, 0.00, 0.00
974, 8.12, 8.12, 0.00, 0.00
975, 8.52, 8.52, 0.00, 0.00
976, 7.55, 7.55, 0.00, 0.00
977, 7.93, 7.93, 0.00, 0.00
978, 8.17, 8.17, 0.00, 0.00
979, 8.15, 8.15, 0.00, 0.00
980, 7.75, 7.75, 0.00, 0.00
981, 8.36, 8.36, 0.00, 0.00
982, 7.84, 7.84, 0.00, 0.00
983, 8.19, 8.19, 0.00, 0.00
984, 8.30, 8.30, 0.00, 0.00
985, 8.03, 8.03, 0.00, 0.00
986, 7.50, 7.50, 0.00, 0.00
987, 9.37, 9.37, 0.00, 0.00
988, 7.31, 7.31, 0.00, 0.00
989, 7.79, 7.79, 0.00, 0.00
990, 7.78, 7.78, 0.00, 0.00
991, 7.61, 7.61, 0.00, 0.00
992, 8.24, 8.24, 0.00, 0.00
993, 8.03, 8.03, 0.00, 0.00
994, 7.92, 7.92, 0.00, 0.00
995, 8.37, 8.37, 0.00, 0.00
996, 7.81, 7.81, 0.00, 0.00
997, 7.77, 7.77, 0.00, 0.00
998, 8.35, 8.35, 0.00, 0.00
999, 7.85, 7.85, 0.00, 0.00
1000, 8.47, 8.47, 0.00, 0.00
1001, 7.57, 7.57, 0.00, 0.00
1002, 8.09, 8.09, 0.00, 0.00
1003, 8.17, 8.17, 0.00, 0.00
1004, 8.21, 8.21, 0.00, 0.00
1005, 8.00, 8.00, 0.00, 0.00
1006, 7.74, 7.74, 0.00, 0.00
1007, 8.22, 8.22, 0.00, 0.00
1008, 8.15, 8.15, 0.00, 0.00
1009, 8.26, 8.26, 0.00, 0.00
1010, 8.34, 8.34, 0.00, 0.00
1011, 7.55, 7.55, 0.00, 0.00
1012, 8.34, 8.34, 0.00, 0.00
1013, 8.29, 8.29, 0.00, 0.00
1014, 7.89, 7.89, 0.00, 0.00
1015, 8.27, 8.27, 0.00, 0.00
1016, 7.89, 7.89, 0.00, 0.00
1017, 8.31, 8.31, 0.00, 0.00
1018, 7.94, 7.94, 0.00, 0.00
1019, 8.89, 8.89, 0.00, 0.00
1020, 7.72, 7.72, 0.00, 0.00
1021, 8.27, 8.27, 0.00, 0.00
1022, 8.31, 8.31, 0.00, 0.00
1023, 7.24, 7.24, 0.00, 0.00
1024, 8.38, 8.38, 0.00, 0.00
1025, 7.92, 7.92, 0.00, 0.00
1026, 8.36, 8.36, 0.00, 0.00
1027, 8.26, 8.26, 0.00, 0.00
1028, 8.40, 8.40, 0.00, 0.00
1029, 7.76, 7.76, 0.00, 0.00
1030, 8.56, 8.56, 0.00, 0.00
1031, 7.82, 7.82, 0.00, 0.00
1032, 8.32, 8.32, 0.00, 0.00
1033, 7.82, 7.82, 0.00, 0.00
1034, 8.46, 8.46, 0.00, 0.00
1035, 7.82, 7.82, 0.00, 0.00
1036, 8.45, 8.45, 0.00, 0.00
1037, 7.92, 7.92, 0.00, 0.00
1038, 8.24, 8.24, 0.00, 0.00
1039, 8.46, 8.46, 0.00, 0.00
1040, 8.21, 8.21, 0.00, 0.00
1041, 8.28, 8.28, 0.00, 0.00
1042, 7.73, 7.73, 0.00, 0.00
1043, 8.50, 8.50, 0.00, 0.00
1044, 7.49, 7.49, 0.00, 0.00
1045, 8.60, 8.60, 0.00, 0.00
1046, 7.92, 7.92, 0.00, 0.00
1047, 8.23, 8.23, 0.00, 0.00
1048, 8.54, 8.54, 0.00, 0.00
1049, 8.44, 8.44, 0.00, 0.00
1050, 7.61, 7.61, 0.00, 0.00
1051, 7.59, 7.59, 0.00, 0.00
1052, 8.43, 8.43, 0.00, 0.00
1053, 8.10, 8.10, 0.00, 0.00
1054, 8.29, 8.29, 0.00, 0.00
1055, 7.83, 7.83, 0.00, 0.00
1056, 7.56, 7.56, 0.00, 0.00
1057, 8.47, 8.47, 0.00, 0.00
1058, 7.78, 7.78, 0.00, 0.00
1059, 8.29, 8.29, 0.00, 0.00
1060, 7.45, 7.45, 0.00, 0.00
1061, 8.64, 8.64, 0.00, 0.00
1062, 8.51, 8.51, 0.00, 0.00
1063, 8.16, 8.16, 0.00, 0.00
1064, 7.74, 7.74, 0.00, 0.00
1065, 8.57, 8.57, 0.00, 0.00
1066, 7.47, 7.47, 0.00, 0.00
1067, 7.72, 7.72, 0.00, 0.00
1068, 7.75, 7.75, 0.00, 0.00
1069, 8.61, 8.61, 0.00, 0.00
1070, 7.71, 7.71, 0.00, 0.00
1071, 7.77, 7.77, 0.00, 0.00
1072, 8.27, 8.27, 0.00, 0.00
1073, 7.84, 7.84, 0.00, 0.00
1074, 8.19, 8.19, 0.00, 0.00
1075, 8.06, 8.06, 0.00, 0.00
1076, 7.90, 7.90, 0.00, 0.00
1077, 8.14, 8.14, 0.00, 0.00
1078, 7.58, 7.58, 0.00, 0.00
1079, 8.41, 8.41, 0.00, 0.00
1080, 7.75, 7.75, 0.00, 0.00
1081, 8.03, 8.03, 0.00, 0.00
1082, 8.12, 8.12, 0.00, 0.00
1083, 7.83, 7.83, 0.00, 0.00
1084, 8.21, 8.21, 0.00, 0.00
1085, 7.56, 7.56, 0.00, 0.00
1086, 7.75, 7.75, 0.00, 0.00
1087, 8.35, 8.35, 0.00, 0.00
1088, 7.67, 7.67, 0.00, 0.00
1089, 8.17, 8.17, 0.00, 0.00
1090, 7.57, 7.57, 0.00, 0.00
1091, 8.58, 8.58, 0.00, 0.00
1092, 7.92, 7.92, 0.00, 0.00
1093, 8.28, 8.28, 0.00, 0.00
1094, 7.36, 7.36, 0.00, 0.00
1095, 8.14, 8.14, 0.00, 0.00
1096, 7.81, 7.81, 0.00, 0.00
1097, 8.24, 8.24, 0.00, 0.00
1098, 8.07, 8.07, 0.00, 0.00
1099, 7.90, 7.90, 0.00, 0.00
1100, 8.12, 8.12, 0.00, 0.00
1101, 7.72, 7.72, 0.00, 0.00
1102, 7.93, 7.93, 0.00, 0.00
1103, 7.28, 7.28, 0.00, 0.00
1104, 8.39, 8.39, 0.00, 0.00
1105, 7.68, 7.68, 0.00, 0.00
1106, 8.02, 8.02, 0.00, 0.00
1107, 8.23, 8.23, 0.00, 0.00
1108, 8.15, 8.15, 0.00, 0.00
1109, 7.85, 7.85, 0.00, 0.00
1110, 7.59, 7.59, 0.00, 0.00
1111, 7.31, 7.31, 0.00, 0.00
1112, 8.42, 8.42, 0.00, 0.00
1113, 8.01, 8.01, 0.00, 0.00
1114, 7.78, 7.78, 0.00, 0.00
1115, 7.50, 7.50, 0.00, 0.00
1116, 8.11, 8.11, 0.00, 0.00
1117, 7.90, 7.90, 0.00, 0.00
1118, 8.06, 8.06, 0.00, 0.00
1119, 8.03, 8.03, 0.00, 0.00
1120, 7.81, 7.81, 0.00, 0.00
1121, 7.83, 7.83, 0.00, 0.00
1122, 7.74, 7.74, 0.00, 0.00
1123, 7.38, 7.38, 0.00, 0.00
1124, 7.51, 7.51, 0.00, 0.00
1125, 8.07, 8.07, 0.00, 0.00
1126, 8.61, 8.61, 0.00, 0.00
1127, 7.96, 7.96, 0.00, 0.00
1128, 7.97, 7.97, 0.00, 0.00
1129, 7.97, 7.97, 0.00, 0.00
1130, 7.82, 7.82, 0.00, 0.00
1131, 8.19, 8.19, 0.00, 0.00
1132, 7.48, 7.48, 0.00, 0.00
1133, 7.83, 7.83, 0.00, 0.00
1134, 7.76, 7.76, 0.00, 0.00
1135, 7.74, 7.74, 0.00, 0.00
1136, 8.24, 8.24, 0.00, 0.00
1137, 8.00, 8.00, 0.00, 0.00
1138, 8.28, 8.28, 0.00, 0.00
1139, 7.64, 7.64, 0.00, 0.00
1140, 8.31, 8.31, 0.00, 0.00
1141, 7.84, 7.84, 0.00, 0.00
1142, 8.21, 8.21, 0.00, 0.00
1143, 7.84, 7.84, 0.00, 0.00
1144, 7.63, 7.63, 0.00, 0.00
1145, 7.72, 7.72, 0.00, 0.00
1146, 8.05, 8.05, 0.00, 0.00
1147, 7.94, 7.94, 0.00, 0.00
1148, 8.69, 8.69, 0.00, 0.00
1149, 7.62, 7.62, 0.00, 0.00
1150, 8.16, 8.16, 0.00, 0.00
1151, 7.76, 7.76, 0.00, 0.00
1152, 8.92, 8.92, 0.00, 0.00
1153, 8.92, 8.92, 0.00, 0.00
1154, 8.26, 8.26, 0.00, 0.00
1155, 7.95, 7.95, 0.00, 0.00
1156, 8.46, 8.46, 0.00, 0.00
1157, 8.06, 8.06, 0.00, 0.00
1158, 8.21, 8.21, 0.00, 0.00
1159, 7.70, 7.70, 0.00, 0.00
1160, 7.60, 7.60, 0.00, 0.00
1161, 8.20, 8.20, 0.00, 0.00
1162, 7.76, 7.76, 0.00, 0.00
1163, 8.65, 8.65, 0.00, 0.00
1164, 8.11, 8.11, 0.00, 0.00
1165, 7.95, 7.95, 0.00, 0.00
1166, 8.17, 8.17, 0.00, 0.00
1167, 8.08, 8.08, 0.00, 0.00
1168, 8.01, 8.01, 0.00, 0.00
1169, 7.75, 7.75, 0.00, 0.00
1170, 8.20, 8.20, 0.00, 0.00
1171, 8.19, 8.19, 0.00, 0.00
1172, 7.89, 7.89, 0.00, 0.00
1173, 7.89, 7.89, 0.00, 0.00
1174, 8.33, 8.33, 0.00, 0.00
1175, 7.56, 7.56, 0.00, 0.00
1176, 8.34, 8.34, 0.00, 0.00
1177, 7.61, 7.61, 0.00, 0.00
1178, 8.17, 8.17, 0.00, 0.00
1179, 8.32, 8.32, 0.00, 0.00
1180, 8.19, 8.19, 0.00, 0.00
1181, 8.23, 8.23, 0.00, 0.00
1182, 8.28, 8.28, 0.00, 0.00
1183, 8.43, 8.43, 0.00, 0.00
1184, 8.02, 8.02, 0.00, 0.00
1185, 8.77, 8.77, 0.00, 0.00
1186, 7.66, 7.66, 0.00, 0.00
1187, 8.28, 8.28, 0.00, 0.00
1188, 8.28, 8.28, 0.00, 0.00
1189, 8.17, 8.17, 0.00, 0.00
1190, 8.19, 8.19, 0.00, 0.00
1191, 8.26, 8.26, 0.00, 0.00
1192, 8.16, 8.16, 0.00, 0.00
1193, 8.83, 8.83, 0.00, 0.00
1194, 7.94, 7.94, 0.00, 0.00
1195, 8.31, 8.31, 0.00, 0.00
1196, 8.36, 8.36, 0.00, 0.00
1197, 8.48, 8.48, 0.00, 0.00
1198, 8.07, 8.07, 0.00, 0.00
1199, 8.63, 8.63, 0.00, 0.00
1200, 8.21, 8.21, 0.00, 0.00
1201, 8.40, 8.40, 0.00, 0.00
1202, 8.34, 8.34, 0.00, 0.00
1203, 8.73, 8.73, 0.00, 0.00
1204, 8.16, 8.16, 0.00, 0.00
1205, 8.32, 8.32, 0.00, 0.00
1206, 8.62, 8.62, 0.00, 0.00
1207, 8.11, 8.11, 0.00, 0.00
1208, 8.70, 8.70, 0.00, 0.00
1209, 8.11, 8.11, 0.00, 0.00
1210, 8.68, 8.68, 0.00, 0.00
1211, 8.37, 8.37, 0.00, 0.00
1212, 8.72, 8.72, 0.00, 0.00
1213, 8.68, 8.68, 0.00, 0.00
1214, 8.20, 8.20, 0.00, 0.00
1215, 8.07, 8.07, 0.00, 0.00
1216, 8.67, 8.67, 0.00, 0.00
1217, 8.05, 8.05, 0.00, 0.00
1218, 8.59, 8.59, 0.00, 0.00
1219, 8.46, 8.46, 0.00, 0.00
1220, 9.10, 9.10, 0.00, 0.00
1221, 8.19, 8.19, 0.00, 0.00
1222, 8.66, 8.66, 0.00, 0.00
1223, 8.42, 8.42, 0.00, 0.00
1224, 8.70, 8.70, 0.00, 0.00
1225, 8.33, 8.33, 0.00, 0.00
1226, 8.91, 8.91, 0.00, 0.00
1227, 8.15, 8.15, 0.00, 0.00
1228, 8.86, 8.86, 0.00, 0.00
1229, 8.50, 8.50, 0.00, 0.00
1230, 8.76, 8.76, 0.00, 0.00
1231, 8.58, 8.58, 0.00, 0.00
1232, 8.77, 8.77, 0.00, 0.00
1233, 8.10, 8.10, 0.00, 0.00
1234, 8.71, 8.71, 0.00, 0.00
1235, 8.64, 8.64, 0.00, 0.00
1236, 9.37, 9.37, 0.00, 0.00
1237, 7.81, 7.81, 0.00, 0.00
1238, 9.04, 9.04, 0.00, 0.00
1239, 8.39, 8.39, 0.00, 0.00
1240, 8.54, 8.54, 0.00, 0.00
1241, 8.69, 8.69, 0.00, 0.00
1242, 8.72, 8.72, 0.00, 0.00
1243, 8.85, 8.85, 0.00, 0.00
1244, 8.78, 8.78, 0.00, 0.00
1245, 8.48, 8.48, 0.00, 0.00
